-0.000000000000001	3.03865500000000e-49	3.05977100000000e-61	0.232917000000000	1.09455500000000e-30	1.19082800000000e-41	7.56793700000000e-09	2.25302500000000e-29	2.50535000000000e-30	0.767083000000000
0.00246270700000000	3.66534200000000e-49	3.36053300000000e-61	0.232917000000000	1.20213900000000e-30	1.19083600000000e-41	9.12867400000000e-09	2.47447300000000e-29	3.02203800000000e-30	0.767083000000000
0.00492541400000000	4.42128300000000e-49	3.69086500000000e-61	0.232917000000000	1.32029800000000e-30	1.19084600000000e-41	1.10112800000000e-08	2.71768900000000e-29	3.64528700000000e-30	0.767083000000000
0.00738812100000000	5.33313700000000e-49	4.05367800000000e-61	0.232917000000000	1.45007300000000e-30	1.19085800000000e-41	1.32821400000000e-08	2.98481300000000e-29	4.39707400000000e-30	0.767083000000000
0.00985082800000000	6.43306700000000e-49	4.45216800000000e-61	0.232917000000000	1.59260600000000e-30	1.19087200000000e-41	1.60213200000000e-08	3.27819700000000e-29	5.30391000000000e-30	0.767083000000000
0.0123135300000000	7.75987000000000e-49	4.88984700000000e-61	0.232917000000000	1.74915200000000e-30	1.19089000000000e-41	1.93254000000000e-08	3.60042400000000e-29	6.39777700000000e-30	0.767083000000000
0.0147762400000000	9.36035000000000e-49	5.37057500000000e-61	0.232917000000000	1.92108900000000e-30	1.19091100000000e-41	2.33108900000000e-08	3.95432900000000e-29	7.71725000000000e-30	0.767083000000000
0.0172389500000000	1.12909700000000e-48	5.89859400000000e-61	0.232917000000000	2.10993200000000e-30	1.19093600000000e-41	2.81182900000000e-08	4.34303000000000e-29	9.30886400000000e-30	0.767083000000000
0.0197016600000000	1.36198500000000e-48	6.47856400000000e-61	0.232917000000000	2.31734500000000e-30	1.19096700000000e-41	3.39171400000000e-08	4.76995100000000e-29	1.12287600000000e-29	0.767083000000000
0.0221643600000000	1.64291700000000e-48	7.11561000000000e-61	0.232916900000000	2.54515600000000e-30	1.19100300000000e-41	4.09118800000000e-08	5.23885300000000e-29	1.35446400000000e-29	0.767083000000000
0.0246270700000000	1.98180800000000e-48	7.81536600000000e-61	0.232916900000000	2.79537300000000e-30	1.19104800000000e-41	4.93491400000000e-08	5.75386900000000e-29	1.63382200000000e-29	0.767083000000000
0.0270897800000000	2.39062100000000e-48	8.58402600000000e-61	0.232916900000000	3.07020500000000e-30	1.19110100000000e-41	5.95264300000000e-08	6.31954100000000e-29	1.97080300000000e-29	0.767083000000000
0.0295524800000000	2.88379200000000e-48	9.42840500000000e-61	0.232916900000000	3.37207600000000e-30	1.19116600000000e-41	7.18025700000000e-08	6.94086000000000e-29	2.37729700000000e-29	0.767083000000000
0.0320151900000000	3.47873800000000e-48	1.03560000000000e-60	0.232916900000000	3.70365600000000e-30	1.19124400000000e-41	8.66104300000000e-08	7.62331000000000e-29	2.86764700000000e-29	0.767083000000000
0.0344779000000000	4.19648100000000e-48	1.13750600000000e-60	0.232916900000000	4.06787400000000e-30	1.19133800000000e-41	1.04472100000000e-07	8.37292200000000e-29	3.45915800000000e-29	0.767083000000000
0.0369406000000000	5.06239100000000e-48	1.24946900000000e-60	0.232916800000000	4.46795700000000e-30	1.19145200000000e-41	1.26017400000000e-07	9.19632400000000e-29	4.17271000000000e-29	0.767083000000000
0.0394033100000000	6.10709100000000e-48	1.37248700000000e-60	0.232916800000000	4.90744900000000e-30	1.19158900000000e-41	1.52006000000000e-07	1.01008100000000e-28	5.03349400000000e-29	0.767083100000000
0.0418660200000000	7.36755000000000e-48	1.50766700000000e-60	0.232916800000000	5.39025300000000e-30	1.19175400000000e-41	1.83354300000000e-07	1.10943900000000e-28	6.07191000000000e-29	0.767083100000000
0.0443287200000000	8.88840600000000e-48	1.65622500000000e-60	0.232916700000000	5.92066500000000e-30	1.19195300000000e-41	2.21167400000000e-07	1.21858900000000e-28	7.32464100000000e-29	0.767083100000000
0.0467914300000000	1.07235600000000e-47	1.81950700000000e-60	0.232916600000000	6.50341200000000e-30	1.19219400000000e-41	2.66778800000000e-07	1.33850300000000e-28	8.83596000000000e-29	0.767083100000000
0.0492541400000000	1.29381500000000e-47	1.99900000000000e-60	0.232916600000000	7.14370600000000e-30	1.19248400000000e-41	3.21796600000000e-07	1.47024900000000e-28	1.06593000000000e-28	0.767083100000000
0.0517168500000000	1.56108300000000e-47	2.19634900000000e-60	0.232916500000000	7.84729100000000e-30	1.19283400000000e-41	3.88160800000000e-07	1.61500600000000e-28	1.28591700000000e-28	0.767083100000000
