0.000000	2.6054400E-49	3.000E-14	2.3290900E-01	1.0134800E-30	3.000E-18	6.4885400E-09	3.000E-16	3.000001E-18	7.6709100E-01
0.001230	2.8632500E-49	3.000E-14	2.3290900E-01	1.0624400E-30	3.000E-18	7.1305500E-09	3.000E-16	3.000001E-18	7.6709100E-01
0.002459	3.1465600E-49	3.000E-14	2.3290900E-01	1.1137600E-30	3.000E-18	7.8360900E-09	3.000E-16	3.000001E-18	7.6709100E-01
0.003689	3.4579100E-49	3.000E-14	2.3290900E-01	1.1675600E-30	3.000E-18	8.6114300E-09	3.000E-16	3.000001E-18	7.6709100E-01
0.004918	3.8000700E-49	3.000E-14	2.3290900E-01	1.2239700E-30	3.000E-18	9.4634900E-09	3.000E-16	3.000001E-18	7.6709100E-01
0.006148	4.1760900E-49	3.000E-14	2.3290900E-01	1.2831000E-30	3.000E-18	1.0399900E-08	3.000E-16	3.000001E-18	7.6709100E-01
0.007378	4.5893100E-49	3.000E-14	2.3290900E-01	1.3450800E-30	3.000E-18	1.1428900E-08	3.000E-16	3.000002E-18	7.6709100E-01
0.008607	5.0434300E-49	3.000E-14	2.3290900E-01	1.4100600E-30	3.000E-18	1.2559700E-08	3.000E-16	3.000002E-18	7.6709100E-01
0.009837	5.5424800E-49	3.000E-14	2.3290900E-01	1.4781800E-30	3.000E-18	1.3802400E-08	3.000E-16	3.000002E-18	7.6709100E-01
0.011066	6.0909200E-49	3.000E-14	2.3290900E-01	1.5495900E-30	3.000E-18	1.5168100E-08	3.000E-16	3.000002E-18	7.6709100E-01
0.012296	6.6936300E-49	3.000E-14	2.3290900E-01	1.6244500E-30	3.000E-18	1.6668900E-08	3.000E-16	3.000002E-18	7.6709100E-01
0.013525	7.3559900E-49	3.000E-14	2.3290900E-01	1.7029300E-30	3.000E-18	1.8318300E-08	3.000E-16	3.000002E-18	7.6709100E-01
0.014755	8.0838900E-49	3.000E-14	2.3290900E-01	1.7852000E-30	3.000E-18	2.0130800E-08	3.000E-16	3.000003E-18	7.6709100E-01
0.015985	8.8838300E-49	3.000E-14	2.3290900E-01	1.8714500E-30	3.000E-18	2.2122600E-08	3.000E-16	3.000003E-18	7.6709100E-01
0.017214	9.7629400E-49	3.000E-14	2.3290900E-01	1.9618600E-30	3.000E-18	2.4311500E-08	3.000E-16	3.000003E-18	7.6709100E-01
0.018444	1.0729000E-48	3.000E-14	2.3290900E-01	2.0566500E-30	3.000E-18	2.6717100E-08	3.000E-16	3.000004E-18	7.6709100E-01
0.019673	1.1790800E-48	3.000E-14	2.3290900E-01	2.1560100E-30	3.000E-18	2.9360600E-08	3.000E-16	3.000004E-18	7.6709100E-01
0.020903	1.2957600E-48	3.000E-14	2.3290900E-01	2.2601800E-30	3.000E-18	3.2265700E-08	3.000E-16	3.000004E-18	7.6709100E-01
0.022133	1.4239900E-48	3.000E-14	2.3290900E-01	2.3693800E-30	3.000E-18	3.5458200E-08	3.000E-16	3.000005E-18	7.6709100E-01
0.023362	1.5649100E-48	3.000E-14	2.3290900E-01	2.4838600E-30	3.000E-18	3.8966600E-08	3.000E-16	3.000005E-18	7.6709100E-01
0.024592	1.7197700E-48	3.000E-14	2.3290900E-01	2.6038700E-30	3.000E-18	4.2822200E-08	3.000E-16	3.000006E-18	7.6709100E-01
0.025821	1.8899700E-48	3.000E-14	2.3290900E-01	2.7296900E-30	3.000E-18	4.7059300E-08	3.000E-16	3.000006E-18	7.6709100E-01
0.027051	2.0770200E-48	3.000E-14	2.3290900E-01	2.8615800E-30	3.000E-18	5.1715600E-08	3.000E-16	3.000007E-18	7.6709100E-01
0.028280	2.2825800E-48	3.000E-14	2.3290900E-01	2.9998600E-30	3.000E-18	5.6832600E-08	3.000E-16	3.000008E-18	7.6709100E-01
0.029510	2.5084900E-48	3.000E-14	2.3290900E-01	3.1448200E-30	3.000E-18	6.2455900E-08	3.000E-16	3.000008E-18	7.6709100E-01
0.030740	2.7567700E-48	3.000E-14	2.3290900E-01	3.2967900E-30	3.000E-18	6.8635600E-08	3.000E-16	3.000009E-18	7.6709100E-01
0.031969	3.0296300E-48	3.000E-14	2.3290900E-01	3.4561100E-30	3.000E-18	7.5426800E-08	3.000E-16	3.000010E-18	7.6709100E-01
0.033199	3.3295000E-48	3.000E-14	2.3290900E-01	3.6231400E-30	3.000E-18	8.2889900E-08	3.000E-16	3.000011E-18	7.6709100E-01
0.034428	3.6590700E-48	3.000E-14	2.3290900E-01	3.7982400E-30	3.000E-18	9.1091500E-08	3.000E-16	3.000012E-18	7.6709100E-01
0.035658	4.0212700E-48	3.000E-14	2.3290900E-01	3.9818200E-30	3.000E-18	1.0010500E-07	3.000E-16	3.000013E-18	7.6709100E-01
0.036888	4.4193400E-48	3.000E-14	2.3290900E-01	4.1742800E-30	3.000E-18	1.1000900E-07	3.000E-16	3.000015E-18	7.6709100E-01
0.038117	4.8568500E-48	3.000E-14	2.3290900E-01	4.3760600E-30	3.000E-18	1.2089400E-07	3.000E-16	3.000016E-18	7.6709100E-01
0.039347	5.3376800E-48	3.000E-14	2.3290900E-01	4.5876100E-30	3.000E-18	1.3285600E-07	3.000E-16	3.000018E-18	7.6709100E-01
0.040576	5.8661500E-48	3.000E-14	2.3290900E-01	4.8093900E-30	3.000E-18	1.4600200E-07	3.000E-16	3.000019E-18	7.6709100E-01
0.041806	6.4469800E-48	3.000E-14	2.3290900E-01	5.0419200E-30	3.000E-18	1.6044800E-07	3.000E-16	3.000021E-18	7.6709100E-01
0.043036	7.0853600E-48	3.000E-14	2.3290900E-01	5.2857100E-30	3.000E-18	1.7632400E-07	3.000E-16	3.000023E-18	7.6709100E-01
0.044265	7.7870100E-48	3.000E-14	2.3290900E-01	5.5413100E-30	3.000E-18	1.9377000E-07	3.000E-16	3.000026E-18	7.6709100E-01
0.045495	8.5582100E-48	3.000E-14	2.3290900E-01	5.8093000E-30	3.000E-18	2.1294300E-07	3.000E-16	3.000028E-18	7.6709100E-01
0.046724	9.4058500E-48	3.000E-14	2.3290900E-01	6.0902900E-30	3.000E-18	2.3401200E-07	3.000E-16	3.000031E-18	7.6709100E-01
0.047954	1.0337500E-47	3.000E-14	2.3290900E-01	6.3849000E-30	3.000E-18	2.5716700E-07	3.000E-16	3.000034E-18	7.6709100E-01
0.049183	1.1361600E-47	3.000E-14	2.3290900E-01	6.6938100E-30	3.000E-18	2.8261200E-07	3.000E-16	3.000038E-18	7.6709100E-01
0.050413	1.2487300E-47	3.000E-14	2.3290900E-01	7.0177100E-30	3.000E-18	3.1057500E-07	3.000E-16	3.000041E-18	7.6709100E-01
0.051643	1.3724700E-47	3.000E-14	2.3290900E-01	7.3573400E-30	3.000E-18	3.4130500E-07	3.000E-16	3.000045E-18	7.6709100E-01
0.052872	1.5084900E-47	3.000E-14	2.3290900E-01	7.7134800E-30	3.000E-18	3.7507600E-07	3.000E-16	3.000050E-18	7.6709100E-01
0.054102	1.6580100E-47	3.000E-14	2.3290900E-01	8.0869300E-30	3.000E-18	4.1218800E-07	3.000E-16	3.000055E-18	7.6709100E-01
0.055331	1.8223800E-47	3.000E-14	2.3290900E-01	8.4785500E-30	3.000E-18	4.5297200E-07	3.000E-16	3.000060E-18	7.6709100E-01
0.056561	2.0030800E-47	3.000E-14	2.3290900E-01	8.8892400E-30	3.000E-18	4.9779100E-07	3.000E-16	3.000066E-18	7.6709100E-01
0.057791	2.2017500E-47	3.000E-14	2.3290800E-01	9.3199300E-30	3.000E-18	5.4704600E-07	3.000E-16	3.000073E-18	7.6709100E-01
0.059020	2.4201600E-47	3.000E-14	2.3290800E-01	9.7716300E-30	3.000E-18	6.0117300E-07	3.000E-16	3.000080E-18	7.6709100E-01
0.060250	2.6603000E-47	3.000E-14	2.3290800E-01	1.0245400E-29	3.000E-18	6.6065600E-07	3.000E-16	3.000088E-18	7.6709100E-01
0.061479	2.9243500E-47	3.000E-14	2.3290800E-01	1.0742300E-29	3.000E-18	7.2602500E-07	3.000E-16	3.000096E-18	7.6709100E-01
0.062709	3.2146900E-47	3.000E-14	2.3290800E-01	1.1263400E-29	3.000E-18	7.9786200E-07	3.000E-16	3.000106E-18	7.6709100E-01
0.063938	3.5339700E-47	3.000E-14	2.3290800E-01	1.1810200E-29	3.000E-18	8.7680600E-07	3.000E-16	3.000117E-18	7.6709100E-01
0.065168	3.8850900E-47	3.000E-14	2.3290800E-01	1.2383700E-29	3.000E-18	9.6356200E-07	3.000E-16	3.000128E-18	7.6709100E-01
