0	300.000000
0.002463994238	300.000000
0.004927988476	300.000000
0.007391982714	300.000000
0.009855976952	300.000000
0.01231997119	300.000000
0.01478396543	300.000000
0.01724795967	300.000000
0.0197119539	300.000000
0.02217594814	300.000000
0.02463994238	300.000000
0.02710393662	300.000000
0.02956793086	300.000000
0.0320319251	300.000000
0.03449591933	300.000000
0.03695991357	300.000000
0.03942390781	300.000000
0.04188790205	300.000000
0.04435189629	300.000000
0.04681589052	300.000000
0.04927988476	300.000000
0.051743879	300.000000
0.05420787324	300.000000
0.05667186748	300.000000
0.05913586171	300.000000
0.06159985595	300.000000
0.06406385019	300.000000
0.06652784443	300.000000
0.06899183867	300.000000
0.07145583291	300.000000
0.07391982714	300.000000
0.07638382138	300.000000
0.07884781562	300.000000
0.08131180986	300.000000
0.0837758041	300.000000
0.08623979833	300.000000
0.08870379257	300.000000
0.09116778681	300.000000
0.09363178105	300.000000
0.09609577529	300.000000
0.09855976952	300.000000
0.1010237638	300.000000
0.103487758	300.000000
0.1059517522	300.000000
0.1084157465	300.000000
0.1108797407	300.000000
0.113343735	301.000000
0.1158077292	301.000000
0.1182717234	301.000000
0.1207357177	301.000000
0.1231997119	301.000000
0.1256637061	301.000000
0.1281277004	302.000000
0.1305916946	302.000000
0.1330556889	302.000000
0.1355196831	303.000000
0.1379836773	303.000000
0.1404476716	304.000000
0.1429116658	305.000000
0.14537566	306.000000
0.1478396543	307.000000
0.1503036485	309.000000
0.1527676428	310.000000
0.155231637	313.000000
0.1576956312	315.000000
0.1601596255	318.000000
0.1626236197	322.000000
0.165087614	327.000000
0.1675516082	332.000000
0.1700156024	339.000000
0.1724795967	346.000000
0.1749435909	356.000000
0.1774075851	367.000000
0.1798715794	381.000000
0.1823355736	397.000000
0.1847995679	417.000000
0.1872635621	440.000000
0.1897275563	468.000000
0.1921915506	501.000000
0.1946555448	539.000000
0.197119539	585.000000
0.1995835333	638.000000
0.2020475275	699.000000
0.2045115218	769.000000
0.206975516	849.000000
0.2094395102	940.000000
0.2119035045	1040.000000
0.2143674987	1150.000000
0.216831493	1270.000000
0.2192954872	1410.000000
0.2217594814	1550.000000
0.2242234757	1690.000000
0.2266874699	1840.000000
0.2291514641	1940.000000
0.2316154584	1800.000000
0.2340794526	1670.000000
0.2365434469	1530.000000
0.2390074411	1400.000000
0.2414714353	1270.000000
0.2439354296	1150.000000
0.2463994238	1040.000000
0.248863418	943.000000
0.2513274123	852.000000
0.2537914065	772.000000
0.2562554008	701.000000
0.258719395	639.000000
0.2611833892	586.000000
0.2636473835	540.000000
0.2661113777	501.000000
0.268575372	468.000000
0.2710393662	440.000000
0.2735033604	417.000000
0.2759673547	398.000000
0.2784313489	381.000000
0.2808953431	368.000000
0.2833593374	356.000000
0.2858233316	347.000000
0.2882873259	339.000000
0.2907513201	332.000000
0.2932153143	327.000000
0.2956793086	322.000000
0.2981433028	318.000000
0.300607297	315.000000
0.3030712913	313.000000
0.3055352855	310.000000
0.3079992798	309.000000
0.310463274	307.000000
0.3129272682	306.000000
0.3153912625	305.000000
0.3178552567	306.000000
0.320319251	307.000000
0.3227832452	309.000000
0.3252472394	310.000000
0.3277112337	313.000000
0.3301752279	315.000000
0.3326392221	318.000000
0.3351032164	322.000000
0.3375672106	327.000000
0.3400312049	332.000000
0.3424951991	339.000000
0.3449591933	347.000000
0.3474231876	356.000000
0.3498871818	368.000000
0.352351176	381.000000
0.3548151703	398.000000
0.3572791645	417.000000
0.3597431588	440.000000
0.362207153	468.000000
0.3646711472	501.000000
0.3671351415	540.000000
0.3695991357	586.000000
0.37206313	639.000000
0.3745271242	701.000000
0.3769911184	772.000000
0.3794551127	852.000000
0.3819191069	943.000000
0.3843831011	1040.000000
0.3868470954	1150.000000
0.3893110896	1270.000000
0.3917750839	1400.000000
0.3942390781	1530.000000
0.3967030723	1670.000000
0.3991670666	1800.000000
0.4016310608	1940.000000
0.404095055	1840.000000
0.4065590493	1690.000000
0.4090230435	1550.000000
0.4114870378	1410.000000
0.413951032	1270.000000
0.4164150262	1150.000000
0.4188790205	1040.000000
0.4213430147	940.000000
0.423807009	849.000000
0.4262710032	769.000000
0.4287349974	699.000000
0.4311989917	638.000000
0.4336629859	585.000000
0.4361269801	539.000000
0.4385909744	501.000000
0.4410549686	468.000000
0.4435189629	440.000000
0.4459829571	417.000000
0.4484469513	397.000000
0.4509109456	381.000000
0.4533749398	367.000000
0.4558389341	356.000000
0.4583029283	346.000000
0.4607669225	339.000000
0.4632309168	332.000000
0.465694911	327.000000
0.4681589052	322.000000
0.4706228995	318.000000
0.4730868937	315.000000
0.475550888	313.000000
0.4780148822	310.000000
0.4804788764	309.000000
0.4829428707	307.000000
0.4854068649	306.000000
0.4878708591	305.000000
0.4903348534	304.000000
0.4927988476	303.000000
0.4952628419	303.000000
0.4977268361	302.000000
0.5001908303	302.000000
0.5026548246	302.000000
0.5051188188	301.000000
0.5075828131	301.000000
0.5100468073	301.000000
0.5125108015	301.000000
0.5149747958	301.000000
0.51743879	301.000000
0.5199027842	300.000000
0.5223667785	300.000000
0.5248307727	300.000000
0.527294767	300.000000
0.5297587612	300.000000
0.5322227554	300.000000
0.5346867497	300.000000
0.5371507439	300.000000
0.5396147381	300.000000
0.5420787324	300.000000
0.5445427266	300.000000
0.5470067209	300.000000
0.5494707151	300.000000
0.5519347093	300.000000
0.5543987036	300.000000
0.5568626978	300.000000
0.5593266921	300.000000
0.5617906863	300.000000
0.5642546805	300.000000
0.5667186748	300.000000
0.569182669	300.000000
0.5716466632	300.000000
0.5741106575	300.000000
0.5765746517	300.000000
0.579038646	300.000000
0.5815026402	300.000000
0.5839666344	300.000000
0.5864306287	300.000000
0.5888946229	300.000000
0.5913586171	300.000000
0.5938226114	300.000000
0.5962866056	300.000000
0.5987505999	300.000000
0.6012145941	300.000000
0.6036785883	300.000000
0.6061425826	300.000000
0.6086065768	300.000000
0.6110705711	300.000000
0.6135345653	300.000000
0.6159985595	300.000000
0.6184625538	300.000000
0.620926548	300.000000
0.6233905422	300.000000
0.6258545365	300.000000
0.6283185307	300.000000
