0.000000000	300.00010
0.009973310	300.00020
0.019946620	300.00040
0.029919930	300.00080
0.039893240	300.00180
0.049866550	300.00380
0.059839860	300.00800
0.069813170	300.01700
0.079786480	300.03620
0.089759790	300.07690
0.099733100	300.16360
0.109706410	300.34800
0.119679720	300.74010
0.129653030	301.57410
0.139626340	303.34670
0.149599650	307.11160
0.159572960	315.09430
0.169546270	331.95690
0.179519580	367.29660
0.189492890	440.10680
0.199466200	584.62010
0.209439510	849.43350
0.219412820	1274.14000
0.229386130	1839.17500
0.239359440	1528.78100
0.249332750	1042.52600
0.259306060	701.08450
0.269279370	501.18540
0.279252680	397.57980
0.289225990	346.59800
0.299199300	322.07670
0.309172610	310.41740
0.319145920	304.90600
0.329119230	310.41740
0.339092540	322.07670
0.349065850	346.59800
0.359039160	397.57970
0.369012470	501.18540
0.378985780	701.08450
0.388959090	1042.52600
0.398932400	1528.78100
0.408905710	1839.17500
0.418879020	1274.14000
0.428852330	849.43550
0.438825641	584.62010
0.448798951	440.10680
0.458772261	367.29670
0.468745571	331.95690
0.478718881	315.09430
0.488692191	307.11170
0.498665501	303.34670
0.508638811	301.57410
0.518612121	300.74010
0.528585431	300.34800
0.538558741	300.16360
0.548532051	300.07690
0.558505361	300.03620
0.568478671	300.01700
0.578451981	300.00800
0.588425291	300.00380
0.598398601	300.00180
0.608371911	300.00080
0.618345221	300.00040
0.628318531	300.00020
