0.000000	3.0000009E+02
0.001230	3.0000009E+02
0.002459	3.0000010E+02
0.003689	3.0000011E+02
0.004918	3.0000013E+02
0.006148	3.0000014E+02
0.007378	3.0000015E+02
0.008607	3.0000017E+02
0.009837	3.0000018E+02
0.011066	3.0000020E+02
0.012296	3.0000022E+02
0.013525	3.0000024E+02
0.014755	3.0000027E+02
0.015985	3.0000029E+02
0.017214	3.0000032E+02
0.018444	3.0000036E+02
0.019673	3.0000039E+02
0.020903	3.0000043E+02
0.022133	3.0000047E+02
0.023362	3.0000052E+02
0.024592	3.0000057E+02
0.025821	3.0000063E+02
0.027051	3.0000069E+02
0.028280	3.0000076E+02
0.029510	3.0000083E+02
0.030740	3.0000091E+02
0.031969	3.0000100E+02
0.033199	3.0000110E+02
0.034428	3.0000121E+02
0.035658	3.0000133E+02
0.036888	3.0000146E+02
0.038117	3.0000161E+02
0.039347	3.0000177E+02
0.040576	3.0000194E+02
0.041806	3.0000213E+02
0.043036	3.0000234E+02
0.044265	3.0000258E+02
0.045495	3.0000283E+02
0.046724	3.0000311E+02
0.047954	3.0000342E+02
0.049183	3.0000376E+02
0.050413	3.0000413E+02
0.051643	3.0000454E+02
0.052872	3.0000499E+02
0.054102	3.0000548E+02
0.055331	3.0000602E+02
0.056561	3.0000662E+02
0.057791	3.0000727E+02
0.059020	3.0000799E+02
0.060250	3.0000878E+02
0.061479	3.0000965E+02
0.062709	3.0001060E+02
0.063938	3.0001165E+02
0.065168	3.0001281E+02
0.066398	3.0001407E+02
0.067627	3.0001547E+02
0.068857	3.0001700E+02
0.070086	3.0001868E+02
0.071316	3.0002053E+02
0.072546	3.0002256E+02
0.073775	3.0002479E+02
0.075005	3.0002724E+02
0.076234	3.0002994E+02
0.077464	3.0003290E+02
0.078694	3.0003615E+02
0.079923	3.0003973E+02
0.081153	3.0004366E+02
0.082382	3.0004798E+02
0.083612	3.0005273E+02
0.084841	3.0005795E+02
0.086071	3.0006368E+02
0.087301	3.0006998E+02
0.088530	3.0007691E+02
0.089760	3.0008452E+02
0.090989	3.0009288E+02
0.092219	3.0010207E+02
0.093449	3.0011217E+02
0.094678	3.0012327E+02
0.095908	3.0013546E+02
0.097137	3.0014886E+02
0.098367	3.0016359E+02
0.099596	3.0017978E+02
0.100826	3.0019757E+02
0.102056	3.0021711E+02
0.103285	3.0023859E+02
0.104515	3.0026220E+02
0.105744	3.0028814E+02
0.106974	3.0031665E+02
0.108204	3.0034798E+02
0.109433	3.0038240E+02
0.110663	3.0042024E+02
0.111892	3.0046181E+02
0.113122	3.0050750E+02
0.114352	3.0055771E+02
0.115581	3.0061288E+02
0.116811	3.0067351E+02
0.118040	3.0074014E+02
0.119270	3.0081335E+02
0.120499	3.0089381E+02
0.121729	3.0098223E+02
0.122959	3.0107938E+02
0.124188	3.0118615E+02
0.125418	3.0130347E+02
0.126647	3.0143239E+02
0.127877	3.0157406E+02
0.129107	3.0172973E+02
0.130336	3.0190079E+02
0.131566	3.0208875E+02
0.132795	3.0229529E+02
0.134025	3.0252224E+02
0.135254	3.0277162E+02
0.136484	3.0304562E+02
0.137714	3.0334670E+02
0.138943	3.0367749E+02
0.140173	3.0404096E+02
0.141402	3.0444030E+02
0.142632	3.0487905E+02
0.143862	3.0536109E+02
0.145091	3.0589068E+02
0.146321	3.0647249E+02
0.147550	3.0711165E+02
0.148780	3.0781378E+02
0.150010	3.0858508E+02
0.151239	3.0943231E+02
0.152469	3.1036291E+02
0.153698	3.1138502E+02
0.154928	3.1250759E+02
0.156157	3.1374043E+02
0.157387	3.1509427E+02
0.158617	3.1658089E+02
0.159846	3.1821317E+02
0.161076	3.2000523E+02
0.162305	3.2197253E+02
0.163535	3.2413197E+02
0.164765	3.2650207E+02
0.165994	3.2910301E+02
0.167224	3.3195688E+02
0.168453	3.3508778E+02
0.169683	3.3852208E+02
0.170912	3.4228845E+02
0.172142	3.4641815E+02
0.173372	3.5094520E+02
0.174601	3.5590661E+02
0.175831	3.6134257E+02
0.177060	3.6729665E+02
0.178290	3.7381610E+02
0.179520	3.8095203E+02
0.180749	3.8875945E+02
0.181979	3.9729780E+02
0.183208	4.0663083E+02
